"Label (Grouping)","Alabama!!Number!!Estimate","Alabama!!Number!!Margin of Error","Alabama!!Percent Distribution!!Estimate","Alabama!!Percent Distribution!!Margin of Error","Alabama!!Median income (dollars)!!Estimate","Alabama!!Median income (dollars)!!Margin of Error","Alaska!!Number!!Estimate","Alaska!!Number!!Margin of Error","Alaska!!Percent Distribution!!Estimate","Alaska!!Percent Distribution!!Margin of Error","Alaska!!Median income (dollars)!!Estimate","Alaska!!Median income (dollars)!!Margin of Error","Arizona!!Number!!Estimate","Arizona!!Number!!Margin of Error","Arizona!!Percent Distribution!!Estimate","Arizona!!Percent Distribution!!Margin of Error","Arizona!!Median income (dollars)!!Estimate","Arizona!!Median income (dollars)!!Margin of Error","Arkansas!!Number!!Estimate","Arkansas!!Number!!Margin of Error","Arkansas!!Percent Distribution!!Estimate","Arkansas!!Percent Distribution!!Margin of Error","Arkansas!!Median income (dollars)!!Estimate","Arkansas!!Median income (dollars)!!Margin of Error","California!!Number!!Estimate","California!!Number!!Margin of Error","California!!Percent Distribution!!Estimate","California!!Percent Distribution!!Margin of Error","California!!Median income (dollars)!!Estimate","California!!Median income (dollars)!!Margin of Error","Colorado!!Number!!Estimate","Colorado!!Number!!Margin of Error","Colorado!!Percent Distribution!!Estimate","Colorado!!Percent Distribution!!Margin of Error","Colorado!!Median income (dollars)!!Estimate","Colorado!!Median income (dollars)!!Margin of Error","Connecticut!!Number!!Estimate","Connecticut!!Number!!Margin of Error","Connecticut!!Percent Distribution!!Estimate","Connecticut!!Percent Distribution!!Margin of Error","Connecticut!!Median income (dollars)!!Estimate","Connecticut!!Median income (dollars)!!Margin of Error","Delaware!!Number!!Estimate","Delaware!!Number!!Margin of Error","Delaware!!Percent Distribution!!Estimate","Delaware!!Percent Distribution!!Margin of Error","Delaware!!Median income (dollars)!!Estimate","Delaware!!Median income (dollars)!!Margin of Error","District of Columbia!!Number!!Estimate","District of Columbia!!Number!!Margin of Error","District of Columbia!!Percent Distribution!!Estimate","District of Columbia!!Percent Distribution!!Margin of Error","District of Columbia!!Median income (dollars)!!Estimate","District of Columbia!!Median income (dollars)!!Margin of Error","Florida!!Number!!Estimate","Florida!!Number!!Margin of Error","Florida!!Percent Distribution!!Estimate","Florida!!Percent Distribution!!Margin of Error","Florida!!Median income (dollars)!!Estimate","Florida!!Median income (dollars)!!Margin of Error","Georgia!!Number!!Estimate","Georgia!!Number!!Margin of Error","Georgia!!Percent Distribution!!Estimate","Georgia!!Percent Distribution!!Margin of Error","Georgia!!Median income (dollars)!!Estimate","Georgia!!Median income (dollars)!!Margin of Error","Hawaii!!Number!!Estimate","Hawaii!!Number!!Margin of Error","Hawaii!!Percent Distribution!!Estimate","Hawaii!!Percent Distribution!!Margin of Error","Hawaii!!Median income (dollars)!!Estimate","Hawaii!!Median income (dollars)!!Margin of Error","Idaho!!Number!!Estimate","Idaho!!Number!!Margin of Error","Idaho!!Percent Distribution!!Estimate","Idaho!!Percent Distribution!!Margin of Error","Idaho!!Median income (dollars)!!Estimate","Idaho!!Median income (dollars)!!Margin of Error","Illinois!!Number!!Estimate","Illinois!!Number!!Margin of Error","Illinois!!Percent Distribution!!Estimate","Illinois!!Percent Distribution!!Margin of Error","Illinois!!Median income (dollars)!!Estimate","Illinois!!Median income (dollars)!!Margin of Error","Indiana!!Number!!Estimate","Indiana!!Number!!Margin of Error","Indiana!!Percent Distribution!!Estimate","Indiana!!Percent Distribution!!Margin of Error","Indiana!!Median income (dollars)!!Estimate","Indiana!!Median income (dollars)!!Margin of Error","Iowa!!Number!!Estimate","Iowa!!Number!!Margin of Error","Iowa!!Percent Distribution!!Estimate","Iowa!!Percent Distribution!!Margin of Error","Iowa!!Median income (dollars)!!Estimate","Iowa!!Median income (dollars)!!Margin of Error","Kansas!!Number!!Estimate","Kansas!!Number!!Margin of Error","Kansas!!Percent Distribution!!Estimate","Kansas!!Percent Distribution!!Margin of Error","Kansas!!Median income (dollars)!!Estimate","Kansas!!Median income (dollars)!!Margin of Error","Kentucky!!Number!!Estimate","Kentucky!!Number!!Margin of Error","Kentucky!!Percent Distribution!!Estimate","Kentucky!!Percent Distribution!!Margin of Error","Kentucky!!Median income (dollars)!!Estimate","Kentucky!!Median income (dollars)!!Margin of Error","Louisiana!!Number!!Estimate","Louisiana!!Number!!Margin of Error","Louisiana!!Percent Distribution!!Estimate","Louisiana!!Percent Distribution!!Margin of Error","Louisiana!!Median income (dollars)!!Estimate","Louisiana!!Median income (dollars)!!Margin of Error","Maine!!Number!!Estimate","Maine!!Number!!Margin of Error","Maine!!Percent Distribution!!Estimate","Maine!!Percent Distribution!!Margin of Error","Maine!!Median income (dollars)!!Estimate","Maine!!Median income (dollars)!!Margin of Error","Maryland!!Number!!Estimate","Maryland!!Number!!Margin of Error","Maryland!!Percent Distribution!!Estimate","Maryland!!Percent Distribution!!Margin of Error","Maryland!!Median income (dollars)!!Estimate","Maryland!!Median income (dollars)!!Margin of Error","Massachusetts!!Number!!Estimate","Massachusetts!!Number!!Margin of Error","Massachusetts!!Percent Distribution!!Estimate","Massachusetts!!Percent Distribution!!Margin of Error","Massachusetts!!Median income (dollars)!!Estimate","Massachusetts!!Median income (dollars)!!Margin of Error","Michigan!!Number!!Estimate","Michigan!!Number!!Margin of Error","Michigan!!Percent Distribution!!Estimate","Michigan!!Percent Distribution!!Margin of Error","Michigan!!Median income (dollars)!!Estimate","Michigan!!Median income (dollars)!!Margin of Error","Minnesota!!Number!!Estimate","Minnesota!!Number!!Margin of Error","Minnesota!!Percent Distribution!!Estimate","Minnesota!!Percent Distribution!!Margin of Error","Minnesota!!Median income (dollars)!!Estimate","Minnesota!!Median income (dollars)!!Margin of Error","Mississippi!!Number!!Estimate","Mississippi!!Number!!Margin of Error","Mississippi!!Percent Distribution!!Estimate","Mississippi!!Percent Distribution!!Margin of Error","Mississippi!!Median income (dollars)!!Estimate","Mississippi!!Median income (dollars)!!Margin of Error","Missouri!!Number!!Estimate","Missouri!!Number!!Margin of Error","Missouri!!Percent Distribution!!Estimate","Missouri!!Percent Distribution!!Margin of Error","Missouri!!Median income (dollars)!!Estimate","Missouri!!Median income (dollars)!!Margin of Error","Montana!!Number!!Estimate","Montana!!Number!!Margin of Error","Montana!!Percent Distribution!!Estimate","Montana!!Percent Distribution!!Margin of Error","Montana!!Median income (dollars)!!Estimate","Montana!!Median income (dollars)!!Margin of Error","Nebraska!!Number!!Estimate","Nebraska!!Number!!Margin of Error","Nebraska!!Percent Distribution!!Estimate","Nebraska!!Percent Distribution!!Margin of Error","Nebraska!!Median income (dollars)!!Estimate","Nebraska!!Median income (dollars)!!Margin of Error","Nevada!!Number!!Estimate","Nevada!!Number!!Margin of Error","Nevada!!Percent Distribution!!Estimate","Nevada!!Percent Distribution!!Margin of Error","Nevada!!Median income (dollars)!!Estimate","Nevada!!Median income (dollars)!!Margin of Error","New Hampshire!!Number!!Estimate","New Hampshire!!Number!!Margin of Error","New Hampshire!!Percent Distribution!!Estimate","New Hampshire!!Percent Distribution!!Margin of Error","New Hampshire!!Median income (dollars)!!Estimate","New Hampshire!!Median income (dollars)!!Margin of Error","New Jersey!!Number!!Estimate","New Jersey!!Number!!Margin of Error","New Jersey!!Percent Distribution!!Estimate","New Jersey!!Percent Distribution!!Margin of Error","New Jersey!!Median income (dollars)!!Estimate","New Jersey!!Median income (dollars)!!Margin of Error","New Mexico!!Number!!Estimate","New Mexico!!Number!!Margin of Error","New Mexico!!Percent Distribution!!Estimate","New Mexico!!Percent Distribution!!Margin of Error","New Mexico!!Median income (dollars)!!Estimate","New Mexico!!Median income (dollars)!!Margin of Error","New York!!Number!!Estimate","New York!!Number!!Margin of Error","New York!!Percent Distribution!!Estimate","New York!!Percent Distribution!!Margin of Error","New York!!Median income (dollars)!!Estimate","New York!!Median income (dollars)!!Margin of Error","North Carolina!!Number!!Estimate","North Carolina!!Number!!Margin of Error","North Carolina!!Percent Distribution!!Estimate","North Carolina!!Percent Distribution!!Margin of Error","North Carolina!!Median income (dollars)!!Estimate","North Carolina!!Median income (dollars)!!Margin of Error","North Dakota!!Number!!Estimate","North Dakota!!Number!!Margin of Error","North Dakota!!Percent Distribution!!Estimate","North Dakota!!Percent Distribution!!Margin of Error","North Dakota!!Median income (dollars)!!Estimate","North Dakota!!Median income (dollars)!!Margin of Error","Ohio!!Number!!Estimate","Ohio!!Number!!Margin of Error","Ohio!!Percent Distribution!!Estimate","Ohio!!Percent Distribution!!Margin of Error","Ohio!!Median income (dollars)!!Estimate","Ohio!!Median income (dollars)!!Margin of Error","Oklahoma!!Number!!Estimate","Oklahoma!!Number!!Margin of Error","Oklahoma!!Percent Distribution!!Estimate","Oklahoma!!Percent Distribution!!Margin of Error","Oklahoma!!Median income (dollars)!!Estimate","Oklahoma!!Median income (dollars)!!Margin of Error","Oregon!!Number!!Estimate","Oregon!!Number!!Margin of Error","Oregon!!Percent Distribution!!Estimate","Oregon!!Percent Distribution!!Margin of Error","Oregon!!Median income (dollars)!!Estimate","Oregon!!Median income (dollars)!!Margin of Error","Pennsylvania!!Number!!Estimate","Pennsylvania!!Number!!Margin of Error","Pennsylvania!!Percent Distribution!!Estimate","Pennsylvania!!Percent Distribution!!Margin of Error","Pennsylvania!!Median income (dollars)!!Estimate","Pennsylvania!!Median income (dollars)!!Margin of Error","Rhode Island!!Number!!Estimate","Rhode Island!!Number!!Margin of Error","Rhode Island!!Percent Distribution!!Estimate","Rhode Island!!Percent Distribution!!Margin of Error","Rhode Island!!Median income (dollars)!!Estimate","Rhode Island!!Median income (dollars)!!Margin of Error","South Carolina!!Number!!Estimate","South Carolina!!Number!!Margin of Error","South Carolina!!Percent Distribution!!Estimate","South Carolina!!Percent Distribution!!Margin of Error","South Carolina!!Median income (dollars)!!Estimate","South Carolina!!Median income (dollars)!!Margin of Error","South Dakota!!Number!!Estimate","South Dakota!!Number!!Margin of Error","South Dakota!!Percent Distribution!!Estimate","South Dakota!!Percent Distribution!!Margin of Error","South Dakota!!Median income (dollars)!!Estimate","South Dakota!!Median income (dollars)!!Margin of Error","Tennessee!!Number!!Estimate","Tennessee!!Number!!Margin of Error","Tennessee!!Percent Distribution!!Estimate","Tennessee!!Percent Distribution!!Margin of Error","Tennessee!!Median income (dollars)!!Estimate","Tennessee!!Median income (dollars)!!Margin of Error","Texas!!Number!!Estimate","Texas!!Number!!Margin of Error","Texas!!Percent Distribution!!Estimate","Texas!!Percent Distribution!!Margin of Error","Texas!!Median income (dollars)!!Estimate","Texas!!Median income (dollars)!!Margin of Error","Utah!!Number!!Estimate","Utah!!Number!!Margin of Error","Utah!!Percent Distribution!!Estimate","Utah!!Percent Distribution!!Margin of Error","Utah!!Median income (dollars)!!Estimate","Utah!!Median income (dollars)!!Margin of Error","Vermont!!Number!!Estimate","Vermont!!Number!!Margin of Error","Vermont!!Percent Distribution!!Estimate","Vermont!!Percent Distribution!!Margin of Error","Vermont!!Median income (dollars)!!Estimate","Vermont!!Median income (dollars)!!Margin of Error","Virginia!!Number!!Estimate","Virginia!!Number!!Margin of Error","Virginia!!Percent Distribution!!Estimate","Virginia!!Percent Distribution!!Margin of Error","Virginia!!Median income (dollars)!!Estimate","Virginia!!Median income (dollars)!!Margin of Error","Washington!!Number!!Estimate","Washington!!Number!!Margin of Error","Washington!!Percent Distribution!!Estimate","Washington!!Percent Distribution!!Margin of Error","Washington!!Median income (dollars)!!Estimate","Washington!!Median income (dollars)!!Margin of Error","West Virginia!!Number!!Estimate","West Virginia!!Number!!Margin of Error","West Virginia!!Percent Distribution!!Estimate","West Virginia!!Percent Distribution!!Margin of Error","West Virginia!!Median income (dollars)!!Estimate","West Virginia!!Median income (dollars)!!Margin of Error","Wisconsin!!Number!!Estimate","Wisconsin!!Number!!Margin of Error","Wisconsin!!Percent Distribution!!Estimate","Wisconsin!!Percent Distribution!!Margin of Error","Wisconsin!!Median income (dollars)!!Estimate","Wisconsin!!Median income (dollars)!!Margin of Error","Wyoming!!Number!!Estimate","Wyoming!!Number!!Margin of Error","Wyoming!!Percent Distribution!!Estimate","Wyoming!!Percent Distribution!!Margin of Error","Wyoming!!Median income (dollars)!!Estimate","Wyoming!!Median income (dollars)!!Margin of Error","Puerto Rico!!Number!!Estimate","Puerto Rico!!Number!!Margin of Error","Puerto Rico!!Percent Distribution!!Estimate","Puerto Rico!!Percent Distribution!!Margin of Error","Puerto Rico!!Median income (dollars)!!Estimate","Puerto Rico!!Median income (dollars)!!Margin of Error"
"HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Households","2,016,448","±11,475","2,016,448","±11,475","59,674","±727","274,574","±3,261","274,574","±3,261","88,121","±2,804","2,850,377","±11,519","2,850,377","±11,519","74,568","±932","1,216,207","±8,435","1,216,207","±8,435","55,432","±994","13,550,586","±19,485","13,550,586","±19,485","91,551","±471","2,384,584","±7,807","2,384,584","±7,807","89,302","±1,281","1,433,635","±7,120","1,433,635","±7,120","88,429","±1,688","402,334","±3,985","402,334","±3,985","82,174","±2,002","326,970","±3,481","326,970","±3,481","101,027","±2,737","8,826,394","±23,013","8,826,394","±23,013","69,303","±616","4,092,467","±12,679","4,092,467","±12,679","72,837","±640","494,827","±4,463","494,827","±4,463","92,458","±2,241","717,151","±4,796","717,151","±4,796","72,785","±1,134","5,056,360","±12,532","5,056,360","±12,532","76,708","±584","2,726,489","±11,359","2,726,489","±11,359","66,785","±659","1,330,995","±5,631","1,330,995","±5,631","69,588","±889","1,175,294","±6,195","1,175,294","±6,195","68,925","±1,152","1,828,680","±8,263","1,828,680","±8,263","59,341","±924","1,816,902","±10,634","1,816,902","±10,634","55,416","±800","605,338","±5,032","605,338","±5,032","69,543","±1,494","2,375,984","±8,175","2,375,984","±8,175","94,991","±1,080","2,797,776","±8,835","2,797,776","±8,835","94,488","±1,260","4,089,794","±11,504","4,089,794","±11,504","66,986","±675","2,322,190","±6,929","2,322,190","±6,929","82,338","±749","1,148,340","±8,056","1,148,340","±8,056","52,719","±895","2,521,832","±11,480","2,521,832","±11,480","64,811","±733","464,072","±4,326","464,072","±4,326","67,631","±1,496","803,157","±3,991","803,157","±3,991","69,597","±1,168","1,198,356","±7,074","1,198,356","±7,074","72,333","±1,026","557,220","±4,834","557,220","±4,834","89,992","±2,310","3,516,978","±9,044","3,516,978","±9,044","96,346","±1,114","848,218","±4,975","848,218","±4,975","59,726","±1,306","7,774,308","±19,481","7,774,308","±19,481","79,557","±722","4,299,266","±15,150","4,299,266","±15,150","67,481","±623","331,481","±3,670","331,481","±3,670","71,970","±2,072","4,878,206","±13,413","4,878,206","±13,413","65,720","±618","1,573,180","±5,742","1,573,180","±5,742","59,673","±689","1,726,340","±6,662","1,726,340","±6,662","75,657","±1,181","5,294,065","±14,260","5,294,065","±14,260","71,798","±557","446,688","±3,663","446,688","±3,663","81,854","±2,182","2,136,080","±11,784","2,136,080","±11,784","64,115","±699","368,300","±3,163","368,300","±3,163","69,728","±2,128","2,846,684","±11,934","2,846,684","±11,934","65,254","±848","11,087,708","±20,293","11,087,708","±20,293","72,284","±443","1,129,660","±5,750","1,129,660","±5,750","89,168","±1,807","277,090","±3,178","277,090","±3,178","73,991","±2,209","3,380,607","±12,353","3,380,607","±12,353","85,873","±763","3,079,953","±10,236","3,079,953","±10,236","91,306","±841","736,341","±6,960","736,341","±6,960","54,329","±1,336","2,491,121","±7,766","2,491,121","±7,766","70,996","±644","243,321","±3,844","243,321","±3,844","70,042","±2,867","1,289,311","±9,077","1,289,311","±9,077","24,112","±515"
"        One race--","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"            White","1,348,083","±9,809","66.9%","±0.3","68,168","±1,404","184,159","±3,368","67.1%","±1.0","96,000","±3,320","1,888,902","±13,501","66.3%","±0.4","79,606","±1,246","879,068","±8,387","72.3%","±0.5","60,595","±808","6,425,859","±20,005","47.4%","±0.1","100,917","±639","1,817,165","±9,775","76.2%","±0.4","93,728","±1,330","1,009,383","±7,559","70.4%","±0.5","96,890","±1,857","263,463","±3,396","65.5%","±0.7","89,351","±1,987","141,954","±2,922","43.4%","±0.9","149,358","±7,268","5,504,047","±23,853","62.4%","±0.2","74,559","±647","2,253,820","±12,954","55.1%","±0.3","82,397","±999","136,712","±3,747","27.6%","±0.8","93,098","±3,742","616,562","±5,469","86.0%","±0.6","74,133","±1,139","3,362,218","±14,578","66.5%","±0.2","83,346","±805","2,210,946","±11,506","81.1%","±0.3","70,619","±645","1,172,485","±6,082","88.1%","±0.3","71,725","±1,012","954,597","±6,261","81.2%","±0.4","70,867","±1,248","1,564,154","±8,314","85.5%","±0.3","60,987","±870","1,111,488","±8,825","61.2%","±0.4","67,422","±1,269","560,724","±5,165","92.6%","±0.5","70,228","±1,579","1,263,931","±7,317","53.2%","±0.3","107,160","±1,429","2,073,224","±10,097","74.1%","±0.3","101,391","±1,439","3,170,077","±12,441","77.5%","±0.2","71,609","±639","1,921,272","±7,537","82.7%","±0.3","85,697","±769","669,627","±6,358","58.3%","±0.5","64,236","±949","2,014,829","±10,289","79.9%","±0.3","68,771","±858","410,053","±4,342","88.4%","±0.7","69,744","±1,551","671,807","±4,906","83.6%","±0.5","72,200","±1,312","691,814","±6,697","57.7%","±0.5","78,201","±1,684","502,542","±4,978","90.2%","±0.6","90,839","±2,411","2,096,860","±10,282","59.6%","±0.2","105,428","±1,095","453,729","±7,257","53.5%","±0.8","66,903","±2,005","4,718,882","±19,348","60.7%","±0.2","89,408","±799","2,850,294","±13,535","66.3%","±0.3","75,197","±886","286,198","±3,542","86.3%","±0.9","76,610","±2,514","3,891,591","±14,102","79.8%","±0.2","70,749","±727","1,111,985","±5,816","70.7%","±0.3","63,444","±865","1,385,203","±8,024","80.2%","±0.4","76,846","±1,192","4,142,911","±14,453","78.3%","±0.2","76,765","±679","345,057","±3,836","77.2%","±0.7","86,507","±3,654","1,431,786","±9,370","67.0%","±0.4","73,516","±1,082","316,255","±2,959","85.9%","±0.6","72,751","±1,907","2,164,488","±11,211","76.0%","±0.3","69,826","±983","5,868,303","±25,818","52.9%","±0.2","82,032","±643","942,119","±6,175","83.4%","±0.4","92,391","±1,313","255,963","±3,025","92.4%","±0.6","73,591","±2,483","2,208,071","±14,304","65.3%","±0.4","91,924","±989","2,235,768","±11,647","72.6%","±0.3","91,916","±894","677,302","±6,627","92.0%","±0.4","55,407","±1,558","2,119,094","±7,535","85.1%","±0.2","74,405","±680","211,030","±3,685","86.7%","±1.0","70,353","±2,648","336,747","±9,824","26.1%","±0.7","23,850","±874"
"            Black or African American","529,221","±5,971","26.2%","±0.3","40,774","±1,032","8,295","±1,210","3.0%","±0.4","73,018","±51,463","122,229","±4,881","4.3%","±0.2","58,894","±4,776","184,232","±5,479","15.1%","±0.4","35,703","±1,433","814,524","±10,104","6.0%","±0.1","63,268","±1,549","89,167","±3,675","3.7%","±0.2","60,810","±3,946","139,910","±5,446","9.8%","±0.4","61,803","±4,493","82,761","±2,658","20.6%","±0.6","61,228","±5,602","129,272","±3,887","39.5%","±1.1","60,891","±5,068","1,178,191","±13,149","13.3%","±0.1","52,796","±1,136","1,268,162","±13,129","31.0%","±0.3","57,293","±1,518","12,418","±1,588","2.5%","±0.3","76,108","±19,368","N","N","N","N","55,313","±22,139","692,325","±8,529","13.7%","±0.2","45,019","±1,418","257,420","±6,869","9.4%","±0.2","43,638","±2,139","41,809","±2,785","3.1%","±0.2","38,071","±3,750","59,249","±3,214","5.0%","±0.3","47,907","±6,447","138,408","±4,223","7.6%","±0.2","43,977","±3,335","539,443","±7,812","29.7%","±0.4","36,166","±1,314","6,928","±1,011","1.1%","±0.2","54,996","±8,822","719,162","±8,258","30.3%","±0.3","77,368","±2,024","173,499","±5,387","6.2%","±0.2","63,189","±3,979","520,437","±8,509","12.7%","±0.2","42,056","±1,225","133,989","±4,291","5.8%","±0.2","51,320","±2,580","410,572","±6,748","35.8%","±0.5","36,215","±1,131","273,215","±5,269","10.8%","±0.2","44,631","±1,849","N","N","N","N","N","N","32,600","±2,262","4.1%","±0.3","46,607","±5,187","116,042","±4,001","9.7%","±0.3","49,549","±4,317","N","N","N","N","70,067","±21,831","439,953","±7,989","12.5%","±0.2","65,850","±3,180","17,612","±2,062","2.1%","±0.2","55,583","±11,368","1,071,357","±14,122","13.8%","±0.2","57,898","±2,016","896,348","±10,751","20.8%","±0.2","50,059","±1,148","9,799","±1,680","3.0%","±0.5","43,882","±8,129","580,762","±8,977","11.9%","±0.2","42,072","±1,308","107,984","±3,313","6.9%","±0.2","41,135","±1,424","30,102","±2,813","1.7%","±0.2","58,438","±12,216","537,439","±8,980","10.2%","±0.2","46,564","±2,237","19,743","±2,074","4.4%","±0.5","80,953","±18,878","520,840","±7,730","24.4%","±0.3","44,187","±1,854","N","N","N","N","65,453","±14,510","440,418","±6,996","15.5%","±0.2","49,531","±1,465","1,419,286","±12,495","12.8%","±0.1","55,759","±1,273","10,434","±1,383","0.9%","±0.1","65,096","±8,086","N","N","N","N","78,611","±56,195","633,634","±8,580","18.7%","±0.3","60,526","±1,575","110,968","±5,279","3.6%","±0.2","68,202","±5,658","21,674","±1,804","2.9%","±0.2","32,322","±6,521","135,542","±4,174","5.4%","±0.2","38,730","±2,344","N","N","N","N","N","N","78,164","±4,468","6.1%","±0.3","22,057","±1,776"
"            American Indian and Alaska Native","7,826","±1,026","0.4%","±0.1","62,000","±11,887","30,287","±1,631","11.0%","±0.6","53,969","±3,119","91,586","±3,872","3.2%","±0.1","48,896","±3,749","7,669","±1,608","0.6%","±0.1","62,518","±15,587","157,658","±6,713","1.2%","±0.1","76,752","±3,704","25,998","±2,969","1.1%","±0.1","64,555","±9,199","N","N","N","N","41,848","±12,531","N","N","N","N","70,375","±23,969","N","N","N","N","39,075","±25,949","26,365","±3,011","0.3%","±0.1","70,243","±6,097","15,327","±2,107","0.4%","±0.1","56,084","±7,415","N","N","N","N","58,556","±28,661","7,830","±1,069","1.1%","±0.1","52,777","±10,650","29,005","±3,065","0.6%","±0.1","66,282","±8,733","8,665","±1,945","0.3%","±0.1","55,059","±13,971","3,972","±895","0.3%","±0.1","38,997","±11,109","7,936","±1,383","0.7%","±0.1","69,211","±11,444","N","N","N","N","43,531","±5,508","10,023","±1,400","0.6%","±0.1","49,691","±12,953","3,203","±723","0.5%","±0.1","61,365","±19,196","7,841","±1,345","0.3%","±0.1","71,440","±21,832","6,812","±1,523","0.2%","±0.1","87,730","±30,133","16,920","±1,826","0.4%","±0.1","54,651","±7,831","17,598","±1,686","0.8%","±0.1","45,227","±5,482","6,004","±1,283","0.5%","±0.1","49,994","±5,993","6,173","±1,095","0.2%","±0.1","65,788","±15,401","18,255","±1,612","3.9%","±0.3","40,063","±3,698","7,479","±1,644","0.9%","±0.2","49,784","±22,142","15,789","±1,559","1.3%","±0.1","64,492","±10,836","N","N","N","N","71,170","±15,121","14,252","±2,473","0.4%","±0.1","74,433","±16,975","60,768","±2,575","7.2%","±0.3","43,317","±5,140","41,365","±3,962","0.5%","±0.1","63,208","±4,088","42,013","±2,621","1.0%","±0.1","43,675","±4,354","11,327","±1,220","3.4%","±0.4","38,438","±8,332","8,684","±1,457","0.2%","±0.1","38,367","±6,050","99,447","±2,960","6.3%","±0.2","53,261","±2,301","17,164","±2,210","1.0%","±0.1","57,280","±13,573","10,465","±2,046","0.2%","±0.1","60,459","±13,591","N","N","N","N","76,603","±57,014","6,541","±1,502","0.3%","±0.1","52,847","±10,686","17,473","±1,202","4.7%","±0.3","31,084","±10,239","5,248","±1,311","0.2%","±0.1","55,846","±9,460","83,646","±5,682","0.8%","±0.1","65,765","±4,846","10,079","±1,533","0.9%","±0.1","62,277","±12,408","N","N","N","N","74,426","±51,661","8,851","±1,494","0.3%","±0.1","81,872","±18,237","30,164","±2,503","1.0%","±0.1","71,255","±7,187","N","N","N","N","32,252","±11,159","15,980","±1,518","0.6%","±0.1","54,790","±6,144","3,696","±703","1.5%","±0.3","39,692","±4,743","N","N","N","N","34,526","±19,700"
