"Label (Grouping)","Alabama!!Number!!Estimate","Alabama!!Number!!Margin of Error","Alabama!!Percent Distribution!!Estimate","Alabama!!Percent Distribution!!Margin of Error","Alabama!!Median income (dollars)!!Estimate","Alabama!!Median income (dollars)!!Margin of Error","Alaska!!Number!!Estimate","Alaska!!Number!!Margin of Error","Alaska!!Percent Distribution!!Estimate","Alaska!!Percent Distribution!!Margin of Error","Alaska!!Median income (dollars)!!Estimate","Alaska!!Median income (dollars)!!Margin of Error","Arizona!!Number!!Estimate","Arizona!!Number!!Margin of Error","Arizona!!Percent Distribution!!Estimate","Arizona!!Percent Distribution!!Margin of Error","Arizona!!Median income (dollars)!!Estimate","Arizona!!Median income (dollars)!!Margin of Error","Arkansas!!Number!!Estimate","Arkansas!!Number!!Margin of Error","Arkansas!!Percent Distribution!!Estimate","Arkansas!!Percent Distribution!!Margin of Error","Arkansas!!Median income (dollars)!!Estimate","Arkansas!!Median income (dollars)!!Margin of Error","California!!Number!!Estimate","California!!Number!!Margin of Error","California!!Percent Distribution!!Estimate","California!!Percent Distribution!!Margin of Error","California!!Median income (dollars)!!Estimate","California!!Median income (dollars)!!Margin of Error","Colorado!!Number!!Estimate","Colorado!!Number!!Margin of Error","Colorado!!Percent Distribution!!Estimate","Colorado!!Percent Distribution!!Margin of Error","Colorado!!Median income (dollars)!!Estimate","Colorado!!Median income (dollars)!!Margin of Error","Connecticut!!Number!!Estimate","Connecticut!!Number!!Margin of Error","Connecticut!!Percent Distribution!!Estimate","Connecticut!!Percent Distribution!!Margin of Error","Connecticut!!Median income (dollars)!!Estimate","Connecticut!!Median income (dollars)!!Margin of Error","Delaware!!Number!!Estimate","Delaware!!Number!!Margin of Error","Delaware!!Percent Distribution!!Estimate","Delaware!!Percent Distribution!!Margin of Error","Delaware!!Median income (dollars)!!Estimate","Delaware!!Median income (dollars)!!Margin of Error","District of Columbia!!Number!!Estimate","District of Columbia!!Number!!Margin of Error","District of Columbia!!Percent Distribution!!Estimate","District of Columbia!!Percent Distribution!!Margin of Error","District of Columbia!!Median income (dollars)!!Estimate","District of Columbia!!Median income (dollars)!!Margin of Error","Florida!!Number!!Estimate","Florida!!Number!!Margin of Error","Florida!!Percent Distribution!!Estimate","Florida!!Percent Distribution!!Margin of Error","Florida!!Median income (dollars)!!Estimate","Florida!!Median income (dollars)!!Margin of Error","Georgia!!Number!!Estimate","Georgia!!Number!!Margin of Error","Georgia!!Percent Distribution!!Estimate","Georgia!!Percent Distribution!!Margin of Error","Georgia!!Median income (dollars)!!Estimate","Georgia!!Median income (dollars)!!Margin of Error","Hawaii!!Number!!Estimate","Hawaii!!Number!!Margin of Error","Hawaii!!Percent Distribution!!Estimate","Hawaii!!Percent Distribution!!Margin of Error","Hawaii!!Median income (dollars)!!Estimate","Hawaii!!Median income (dollars)!!Margin of Error","Idaho!!Number!!Estimate","Idaho!!Number!!Margin of Error","Idaho!!Percent Distribution!!Estimate","Idaho!!Percent Distribution!!Margin of Error","Idaho!!Median income (dollars)!!Estimate","Idaho!!Median income (dollars)!!Margin of Error","Illinois!!Number!!Estimate","Illinois!!Number!!Margin of Error","Illinois!!Percent Distribution!!Estimate","Illinois!!Percent Distribution!!Margin of Error","Illinois!!Median income (dollars)!!Estimate","Illinois!!Median income (dollars)!!Margin of Error","Indiana!!Number!!Estimate","Indiana!!Number!!Margin of Error","Indiana!!Percent Distribution!!Estimate","Indiana!!Percent Distribution!!Margin of Error","Indiana!!Median income (dollars)!!Estimate","Indiana!!Median income (dollars)!!Margin of Error","Iowa!!Number!!Estimate","Iowa!!Number!!Margin of Error","Iowa!!Percent Distribution!!Estimate","Iowa!!Percent Distribution!!Margin of Error","Iowa!!Median income (dollars)!!Estimate","Iowa!!Median income (dollars)!!Margin of Error","Kansas!!Number!!Estimate","Kansas!!Number!!Margin of Error","Kansas!!Percent Distribution!!Estimate","Kansas!!Percent Distribution!!Margin of Error","Kansas!!Median income (dollars)!!Estimate","Kansas!!Median income (dollars)!!Margin of Error","Kentucky!!Number!!Estimate","Kentucky!!Number!!Margin of Error","Kentucky!!Percent Distribution!!Estimate","Kentucky!!Percent Distribution!!Margin of Error","Kentucky!!Median income (dollars)!!Estimate","Kentucky!!Median income (dollars)!!Margin of Error","Louisiana!!Number!!Estimate","Louisiana!!Number!!Margin of Error","Louisiana!!Percent Distribution!!Estimate","Louisiana!!Percent Distribution!!Margin of Error","Louisiana!!Median income (dollars)!!Estimate","Louisiana!!Median income (dollars)!!Margin of Error","Maine!!Number!!Estimate","Maine!!Number!!Margin of Error","Maine!!Percent Distribution!!Estimate","Maine!!Percent Distribution!!Margin of Error","Maine!!Median income (dollars)!!Estimate","Maine!!Median income (dollars)!!Margin of Error","Maryland!!Number!!Estimate","Maryland!!Number!!Margin of Error","Maryland!!Percent Distribution!!Estimate","Maryland!!Percent Distribution!!Margin of Error","Maryland!!Median income (dollars)!!Estimate","Maryland!!Median income (dollars)!!Margin of Error","Massachusetts!!Number!!Estimate","Massachusetts!!Number!!Margin of Error","Massachusetts!!Percent Distribution!!Estimate","Massachusetts!!Percent Distribution!!Margin of Error","Massachusetts!!Median income (dollars)!!Estimate","Massachusetts!!Median income (dollars)!!Margin of Error","Michigan!!Number!!Estimate","Michigan!!Number!!Margin of Error","Michigan!!Percent Distribution!!Estimate","Michigan!!Percent Distribution!!Margin of Error","Michigan!!Median income (dollars)!!Estimate","Michigan!!Median income (dollars)!!Margin of Error","Minnesota!!Number!!Estimate","Minnesota!!Number!!Margin of Error","Minnesota!!Percent Distribution!!Estimate","Minnesota!!Percent Distribution!!Margin of Error","Minnesota!!Median income (dollars)!!Estimate","Minnesota!!Median income (dollars)!!Margin of Error","Mississippi!!Number!!Estimate","Mississippi!!Number!!Margin of Error","Mississippi!!Percent Distribution!!Estimate","Mississippi!!Percent Distribution!!Margin of Error","Mississippi!!Median income (dollars)!!Estimate","Mississippi!!Median income (dollars)!!Margin of Error","Missouri!!Number!!Estimate","Missouri!!Number!!Margin of Error","Missouri!!Percent Distribution!!Estimate","Missouri!!Percent Distribution!!Margin of Error","Missouri!!Median income (dollars)!!Estimate","Missouri!!Median income (dollars)!!Margin of Error","Montana!!Number!!Estimate","Montana!!Number!!Margin of Error","Montana!!Percent Distribution!!Estimate","Montana!!Percent Distribution!!Margin of Error","Montana!!Median income (dollars)!!Estimate","Montana!!Median income (dollars)!!Margin of Error","Nebraska!!Number!!Estimate","Nebraska!!Number!!Margin of Error","Nebraska!!Percent Distribution!!Estimate","Nebraska!!Percent Distribution!!Margin of Error","Nebraska!!Median income (dollars)!!Estimate","Nebraska!!Median income (dollars)!!Margin of Error","Nevada!!Number!!Estimate","Nevada!!Number!!Margin of Error","Nevada!!Percent Distribution!!Estimate","Nevada!!Percent Distribution!!Margin of Error","Nevada!!Median income (dollars)!!Estimate","Nevada!!Median income (dollars)!!Margin of Error","New Hampshire!!Number!!Estimate","New Hampshire!!Number!!Margin of Error","New Hampshire!!Percent Distribution!!Estimate","New Hampshire!!Percent Distribution!!Margin of Error","New Hampshire!!Median income (dollars)!!Estimate","New Hampshire!!Median income (dollars)!!Margin of Error","New Jersey!!Number!!Estimate","New Jersey!!Number!!Margin of Error","New Jersey!!Percent Distribution!!Estimate","New Jersey!!Percent Distribution!!Margin of Error","New Jersey!!Median income (dollars)!!Estimate","New Jersey!!Median income (dollars)!!Margin of Error","New Mexico!!Number!!Estimate","New Mexico!!Number!!Margin of Error","New Mexico!!Percent Distribution!!Estimate","New Mexico!!Percent Distribution!!Margin of Error","New Mexico!!Median income (dollars)!!Estimate","New Mexico!!Median income (dollars)!!Margin of Error","New York!!Number!!Estimate","New York!!Number!!Margin of Error","New York!!Percent Distribution!!Estimate","New York!!Percent Distribution!!Margin of Error","New York!!Median income (dollars)!!Estimate","New York!!Median income (dollars)!!Margin of Error","North Carolina!!Number!!Estimate","North Carolina!!Number!!Margin of Error","North Carolina!!Percent Distribution!!Estimate","North Carolina!!Percent Distribution!!Margin of Error","North Carolina!!Median income (dollars)!!Estimate","North Carolina!!Median income (dollars)!!Margin of Error","North Dakota!!Number!!Estimate","North Dakota!!Number!!Margin of Error","North Dakota!!Percent Distribution!!Estimate","North Dakota!!Percent Distribution!!Margin of Error","North Dakota!!Median income (dollars)!!Estimate","North Dakota!!Median income (dollars)!!Margin of Error","Ohio!!Number!!Estimate","Ohio!!Number!!Margin of Error","Ohio!!Percent Distribution!!Estimate","Ohio!!Percent Distribution!!Margin of Error","Ohio!!Median income (dollars)!!Estimate","Ohio!!Median income (dollars)!!Margin of Error","Oklahoma!!Number!!Estimate","Oklahoma!!Number!!Margin of Error","Oklahoma!!Percent Distribution!!Estimate","Oklahoma!!Percent Distribution!!Margin of Error","Oklahoma!!Median income (dollars)!!Estimate","Oklahoma!!Median income (dollars)!!Margin of Error","Oregon!!Number!!Estimate","Oregon!!Number!!Margin of Error","Oregon!!Percent Distribution!!Estimate","Oregon!!Percent Distribution!!Margin of Error","Oregon!!Median income (dollars)!!Estimate","Oregon!!Median income (dollars)!!Margin of Error","Pennsylvania!!Number!!Estimate","Pennsylvania!!Number!!Margin of Error","Pennsylvania!!Percent Distribution!!Estimate","Pennsylvania!!Percent Distribution!!Margin of Error","Pennsylvania!!Median income (dollars)!!Estimate","Pennsylvania!!Median income (dollars)!!Margin of Error","Rhode Island!!Number!!Estimate","Rhode Island!!Number!!Margin of Error","Rhode Island!!Percent Distribution!!Estimate","Rhode Island!!Percent Distribution!!Margin of Error","Rhode Island!!Median income (dollars)!!Estimate","Rhode Island!!Median income (dollars)!!Margin of Error","South Carolina!!Number!!Estimate","South Carolina!!Number!!Margin of Error","South Carolina!!Percent Distribution!!Estimate","South Carolina!!Percent Distribution!!Margin of Error","South Carolina!!Median income (dollars)!!Estimate","South Carolina!!Median income (dollars)!!Margin of Error","South Dakota!!Number!!Estimate","South Dakota!!Number!!Margin of Error","South Dakota!!Percent Distribution!!Estimate","South Dakota!!Percent Distribution!!Margin of Error","South Dakota!!Median income (dollars)!!Estimate","South Dakota!!Median income (dollars)!!Margin of Error","Tennessee!!Number!!Estimate","Tennessee!!Number!!Margin of Error","Tennessee!!Percent Distribution!!Estimate","Tennessee!!Percent Distribution!!Margin of Error","Tennessee!!Median income (dollars)!!Estimate","Tennessee!!Median income (dollars)!!Margin of Error","Texas!!Number!!Estimate","Texas!!Number!!Margin of Error","Texas!!Percent Distribution!!Estimate","Texas!!Percent Distribution!!Margin of Error","Texas!!Median income (dollars)!!Estimate","Texas!!Median income (dollars)!!Margin of Error","Utah!!Number!!Estimate","Utah!!Number!!Margin of Error","Utah!!Percent Distribution!!Estimate","Utah!!Percent Distribution!!Margin of Error","Utah!!Median income (dollars)!!Estimate","Utah!!Median income (dollars)!!Margin of Error","Vermont!!Number!!Estimate","Vermont!!Number!!Margin of Error","Vermont!!Percent Distribution!!Estimate","Vermont!!Percent Distribution!!Margin of Error","Vermont!!Median income (dollars)!!Estimate","Vermont!!Median income (dollars)!!Margin of Error","Virginia!!Number!!Estimate","Virginia!!Number!!Margin of Error","Virginia!!Percent Distribution!!Estimate","Virginia!!Percent Distribution!!Margin of Error","Virginia!!Median income (dollars)!!Estimate","Virginia!!Median income (dollars)!!Margin of Error","Washington!!Number!!Estimate","Washington!!Number!!Margin of Error","Washington!!Percent Distribution!!Estimate","Washington!!Percent Distribution!!Margin of Error","Washington!!Median income (dollars)!!Estimate","Washington!!Median income (dollars)!!Margin of Error","West Virginia!!Number!!Estimate","West Virginia!!Number!!Margin of Error","West Virginia!!Percent Distribution!!Estimate","West Virginia!!Percent Distribution!!Margin of Error","West Virginia!!Median income (dollars)!!Estimate","West Virginia!!Median income (dollars)!!Margin of Error","Wisconsin!!Number!!Estimate","Wisconsin!!Number!!Margin of Error","Wisconsin!!Percent Distribution!!Estimate","Wisconsin!!Percent Distribution!!Margin of Error","Wisconsin!!Median income (dollars)!!Estimate","Wisconsin!!Median income (dollars)!!Margin of Error","Wyoming!!Number!!Estimate","Wyoming!!Number!!Margin of Error","Wyoming!!Percent Distribution!!Estimate","Wyoming!!Percent Distribution!!Margin of Error","Wyoming!!Median income (dollars)!!Estimate","Wyoming!!Median income (dollars)!!Margin of Error","Puerto Rico!!Number!!Estimate","Puerto Rico!!Number!!Margin of Error","Puerto Rico!!Percent Distribution!!Estimate","Puerto Rico!!Percent Distribution!!Margin of Error","Puerto Rico!!Median income (dollars)!!Estimate","Puerto Rico!!Median income (dollars)!!Margin of Error"
"HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Households","2,051,545","±10,192","2,051,545","±10,192","62,212","±711","276,852","±3,294","276,852","±3,294","86,631","±2,575","2,907,014","±12,227","2,907,014","±12,227","77,315","±931","1,232,871","±8,404","1,232,871","±8,404","58,700","±1,155","13,699,816","±20,966","13,699,816","±20,966","95,521","±611","2,428,261","±9,051","2,428,261","±9,051","92,911","±1,057","1,442,969","±7,955","1,442,969","±7,955","91,665","±1,473","412,048","±3,896","412,048","±3,896","81,361","±1,668","334,673","±3,520","334,673","±3,520","108,210","±6,847","8,966,402","±20,449","8,966,402","±20,449","73,311","±577","4,150,138","±14,424","4,150,138","±14,424","74,632","±833","493,898","±5,757","493,898","±5,757","95,322","±2,478","733,244","±4,856","733,244","±4,856","74,942","±1,126","5,071,288","±14,337","5,071,288","±14,337","80,306","±635","2,754,881","±9,894","2,754,881","±9,894","69,477","±808","1,337,243","±6,646","1,337,243","±6,646","71,433","±1,135","1,188,340","±5,857","1,188,340","±5,857","70,333","±1,182","1,853,603","±7,950","1,853,603","±7,950","61,118","±653","1,833,915","±8,374","1,833,915","±8,374","58,229","±1,143","616,085","±5,376","616,085","±5,376","73,733","±1,699","2,384,715","±7,944","2,384,715","±7,944","98,678","±1,292","2,800,984","±8,760","2,800,984","±8,760","99,858","±1,355","4,107,809","±11,889","4,107,809","±11,889","69,183","±694","2,344,432","±8,041","2,344,432","±8,041","85,086","±768","1,166,617","±7,610","1,166,617","±7,610","54,203","±1,260","2,556,271","±10,804","2,556,271","±10,804","68,545","±900","472,867","±4,532","472,867","±4,532","70,804","±1,475","813,864","±4,244","813,864","±4,244","74,590","±1,340","1,224,685","±6,784","1,224,685","±6,784","76,364","±1,451","569,493","±5,108","569,493","±5,108","96,838","±2,243","3,538,457","±8,891","3,538,457","±8,891","99,781","±1,061","856,580","±6,374","856,580","±6,374","62,268","±1,281","7,809,267","±17,008","7,809,267","±17,008","82,095","±500","4,392,669","±15,675","4,392,669","±15,675","70,804","±547","338,059","±3,608","338,059","±3,608","76,525","±1,844","4,917,309","±10,812","4,917,309","±10,812","67,769","±731","1,589,105","±5,726","1,589,105","±5,726","62,138","±480","1,752,050","±6,896","1,752,050","±6,896","80,160","±1,045","5,324,209","±13,443","5,324,209","±13,443","73,824","±511","443,980","±4,732","443,980","±4,732","84,972","±2,566","2,177,733","±10,033","2,177,733","±10,033","67,804","±1,049","378,559","±3,320","378,559","±3,320","71,810","±2,132","2,889,226","±12,211","2,889,226","±12,211","67,631","±865","11,260,645","±19,354","11,260,645","±19,354","75,780","±472","1,167,591","±5,333","1,167,591","±5,333","93,421","±1,383","279,612","±3,564","279,612","±3,564","81,211","±2,608","3,402,670","±10,363","3,402,670","±10,363","89,931","±970","3,101,265","±10,961","3,101,265","±10,961","94,605","±1,221","743,644","±5,944","743,644","±5,944","55,948","±1,052","2,495,539","±8,832","2,495,539","±8,832","74,631","±774","247,368","±3,204","247,368","±3,204","72,415","±2,357","1,277,486","±11,386","1,277,486","±11,386","25,621","±602"
"        One race--","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"            White","1,360,790","±9,096","66.3%","±0.3","71,058","±1,083","187,569","±3,479","67.8%","±1.1","93,216","±4,038","1,927,226","±13,271","66.3%","±0.4","81,415","±940","890,223","±8,230","72.2%","±0.5","62,859","±1,432","6,433,385","±20,722","47.0%","±0.1","103,675","±754","1,850,782","±11,270","76.2%","±0.4","97,154","±1,685","1,009,680","±9,316","70.0%","±0.5","101,124","±1,415","270,113","±4,025","65.6%","±0.9","86,843","±2,539","144,030","±3,059","43.0%","±1.0","164,990","±7,768","5,536,621","±21,462","61.7%","±0.2","78,094","±871","2,245,444","±12,984","54.1%","±0.3","84,303","±1,075","143,016","±3,172","29.0%","±0.7","92,015","±4,149","626,325","±5,498","85.4%","±0.6","76,230","±1,288","3,347,868","±13,772","66.0%","±0.2","86,538","±727","2,210,989","±9,958","80.3%","±0.3","72,483","±793","1,175,692","±7,373","87.9%","±0.3","73,308","±1,275","950,868","±6,363","80.0%","±0.4","73,653","±1,314","1,576,331","±8,639","85.0%","±0.4","63,226","±1,065","1,095,190","±7,695","59.7%","±0.4","70,658","±1,313","566,523","±5,555","92.0%","±0.4","74,221","±1,722","1,243,973","±8,679","52.2%","±0.3","109,807","±1,974","2,058,599","±12,172","73.5%","±0.4","105,911","±1,324","3,166,555","±12,847","77.1%","±0.2","73,345","±627","1,929,645","±8,714","82.3%","±0.2","86,950","±855","669,698","±6,652","57.4%","±0.5","67,230","±1,625","2,046,895","±10,440","80.1%","±0.3","72,246","±749","417,393","±4,207","88.3%","±0.5","72,079","±1,495","669,885","±4,424","82.3%","±0.4","77,606","±1,520","712,158","±7,737","58.2%","±0.7","82,302","±1,526","513,756","±5,640","90.2%","±0.5","96,593","±2,543","2,079,328","±10,734","58.8%","±0.3","108,609","±1,792","467,469","±5,736","54.6%","±0.6","69,148","±1,767","4,710,944","±17,319","60.3%","±0.2","91,863","±850","2,888,624","±14,602","65.8%","±0.2","78,232","±1,060","288,560","±3,596","85.4%","±0.9","80,062","±2,346","3,904,866","±11,835","79.4%","±0.2","72,690","±698","1,117,876","±5,555","70.3%","±0.3","66,012","±798","1,390,928","±7,938","79.4%","±0.4","80,637","±1,067","4,151,553","±14,277","78.0%","±0.2","78,815","±671","334,508","±5,186","75.3%","±0.9","92,137","±2,532","1,458,811","±9,352","67.0%","±0.3","78,208","±1,177","325,601","±3,612","86.0%","±0.9","75,162","±2,280","2,174,468","±11,520","75.3%","±0.3","72,327","±867","5,966,953","±26,301","53.0%","±0.2","85,747","±820","966,184","±7,631","82.8%","±0.5","95,487","±1,615","257,906","±3,936","92.2%","±0.7","81,771","±2,767","2,200,396","±11,505","64.7%","±0.3","95,427","±1,240","2,223,424","±10,904","71.7%","±0.3","94,715","±1,312","682,648","±5,822","91.8%","±0.4","56,531","±1,136","2,105,178","±9,997","84.4%","±0.3","77,570","±759","218,539","±3,412","88.3%","±0.9","74,331","±2,409","291,055","±7,928","22.8%","±0.6","25,827","±912"
"            Black or African American","535,918","±6,688","26.1%","±0.3","43,339","±2,081","7,891","±1,419","2.9%","±0.5","60,170","±20,628","133,197","±5,687","4.6%","±0.2","59,504","±3,918","180,508","±4,321","14.6%","±0.3","35,920","±1,631","824,292","±12,870","6.0%","±0.1","67,476","±1,787","89,916","±4,224","3.7%","±0.2","65,056","±3,753","151,817","±5,094","10.5%","±0.3","63,020","±3,761","87,021","±3,314","21.1%","±0.8","62,176","±3,884","137,382","±3,917","41.0%","±1.0","60,446","±5,137","1,198,625","±15,022","13.4%","±0.2","57,820","±1,597","1,286,341","±12,230","31.0%","±0.3","58,739","±1,198","9,879","±1,471","2.0%","±0.3","80,338","±16,408","N","N","N","N","53,548","±7,974","684,812","±10,687","13.5%","±0.2","50,338","±1,396","245,534","±6,495","8.9%","±0.2","46,997","±2,558","42,809","±2,959","3.2%","±0.2","42,890","±3,875","61,305","±3,013","5.2%","±0.3","49,801","±5,594","135,347","±5,190","7.3%","±0.3","41,439","±1,641","553,793","±7,380","30.2%","±0.4","38,115","±1,448","9,466","±1,187","1.5%","±0.2","50,105","±23,799","725,193","±9,326","30.4%","±0.4","78,926","±2,225","170,203","±5,822","6.1%","±0.2","73,976","±5,025","532,669","±8,958","13.0%","±0.2","44,632","±1,433","135,033","±4,781","5.8%","±0.2","59,261","±4,551","415,586","±7,098","35.6%","±0.5","38,488","±2,217","281,481","±7,402","11.0%","±0.3","48,226","±3,348","N","N","N","N","51,270","±9,419","35,180","±2,341","4.3%","±0.3","47,293","±6,803","116,904","±4,574","9.5%","±0.4","55,514","±6,381","N","N","N","N","96,606","±21,489","446,423","±7,664","12.6%","±0.2","68,896","±2,893","17,066","±2,074","2.0%","±0.2","52,263","±5,906","1,068,327","±11,540","13.7%","±0.1","60,927","±949","905,010","±9,151","20.6%","±0.2","52,219","±1,164","N","N","N","N","55,075","±19,893","583,460","±8,498","11.9%","±0.2","43,809","±1,356","113,093","±3,652","7.1%","±0.2","43,527","±2,431","33,850","±2,466","1.9%","±0.1","56,575","±7,428","542,960","±9,441","10.2%","±0.2","47,841","±2,801","24,488","±2,832","5.5%","±0.6","57,837","±7,734","526,772","±7,699","24.2%","±0.3","45,558","±1,117","N","N","N","N","42,220","±32,761","452,829","±7,870","15.7%","±0.3","50,060","±1,370","1,475,229","±13,083","13.1%","±0.1","57,762","±1,385","10,830","±1,710","0.9%","±0.1","91,321","±16,077","N","N","N","N","50,454","±8,411","633,638","±8,953","18.6%","±0.3","62,307","±2,107","117,563","±4,891","3.8%","±0.2","74,492","±4,330","21,449","±2,054","2.9%","±0.3","36,265","±4,897","131,509","±4,275","5.3%","±0.2","42,358","±2,142","N","N","N","N","45,918","±15,633","73,028","±4,528","5.7%","±0.4","28,228","±2,151"
"            American Indian and Alaska Native","8,684","±1,465","0.4%","±0.1","56,971","±9,359","29,911","±1,730","10.8%","±0.6","60,691","±6,381","94,914","±4,037","3.3%","±0.1","47,592","±3,965","7,346","±1,251","0.6%","±0.1","65,812","±16,481","172,681","±7,339","1.3%","±0.1","81,901","±2,733","25,612","±2,777","1.1%","±0.1","62,924","±8,658","4,786","±1,196","0.3%","±0.1","65,190","±20,839","N","N","N","N","49,986","±34,403","N","N","N","N","115,028","±65,994","31,577","±3,607","0.4%","±0.1","71,447","±9,860","15,385","±2,473","0.4%","±0.1","59,239","±9,774","N","N","N","N","76,154","±56,868","7,327","±978","1.0%","±0.1","58,876","±9,388","28,769","±3,107","0.6%","±0.1","68,526","±9,139","8,022","±1,656","0.3%","±0.1","57,897","±5,663","4,808","±1,114","0.4%","±0.1","50,847","±16,001","9,404","±1,416","0.8%","±0.1","65,234","±3,313","4,495","±1,198","0.2%","±0.1","55,489","±11,617","12,632","±2,117","0.7%","±0.1","63,803","±6,190","2,349","±564","0.4%","±0.1","43,949","±12,482","9,671","±1,736","0.4%","±0.1","91,387","±21,292","7,389","±1,902","0.3%","±0.1","72,876","±31,232","18,030","±1,871","0.4%","±0.1","58,558","±4,866","19,285","±1,799","0.8%","±0.1","51,990","±4,729","N","N","N","N","37,704","±15,485","7,310","±1,239","0.3%","±0.1","60,838","±14,752","18,208","±1,342","3.9%","±0.3","49,167","±7,368","7,028","±1,157","0.9%","±0.1","40,963","±9,185","14,685","±1,989","1.2%","±0.2","65,762","±17,918","N","N","N","N","175,388","±155,567","22,580","±3,358","0.6%","±0.1","63,869","±12,377","66,743","±3,171","7.8%","±0.4","44,034","±4,401","45,749","±4,080","0.6%","±0.1","59,982","±8,026","44,112","±2,772","1.0%","±0.1","45,691","±3,597","12,511","±1,543","3.7%","±0.5","56,819","±17,367","8,351","±1,515","0.2%","±0.1","58,733","±11,860","99,395","±2,951","6.3%","±0.2","52,393","±1,929","15,351","±2,006","0.9%","±0.1","70,278","±11,851","11,579","±2,188","0.2%","±0.1","54,956","±17,211","N","N","N","N","97,861","±41,374","7,192","±1,420","0.3%","±0.1","55,411","±14,239","19,370","±1,517","5.1%","±0.4","37,200","±4,195","6,839","±1,490","0.2%","±0.1","70,912","±25,794","92,601","±6,096","0.8%","±0.1","71,559","±5,515","11,356","±1,652","1.0%","±0.1","71,469","±12,066","N","N","N","N","87,993","±86,013","11,299","±1,821","0.3%","±0.1","66,572","±14,637","32,092","±2,634","1.0%","±0.1","68,212","±5,952","N","N","N","N","56,458","±37,380","16,938","±1,649","0.7%","±0.1","54,418","±6,529","4,362","±903","1.8%","±0.4","48,514","±16,323","N","N","N","N","28,989","±16,846"
